machine_id,target_quantity,production_day,production_month,production_day_of_week,is_weekend,shift_encoded,previous_units_produced,previous_rejection_rate,rolling_3_production_avg,rolling_3_rejection_avg
2,893,23,2,0,0,0,894.0,6.19,908.0,4.31
2,898,23,2,0,0,1,905.0,1.31,908.67,4.21
2,892,23,2,0,0,2,879.0,6.39,892.67,4.63
3,798,23,2,0,0,0,777.0,4.31,755.67,4.19
3,793,23,2,0,0,1,854.0,2.06,803.0,4.32
3,789,23,2,0,0,2,775.0,4.79,802.0,3.72
4,985,23,2,0,0,0,985.0,4.55,995.0,4.51
4,996,23,2,0,0,1,952.0,1.86,979.33,3.72
4,1020,23,2,0,0,2,1018.0,1.93,985.0,2.78
5,962,23,2,0,0,0,910.0,2.57,947.0,3.6
5,918,23,2,0,0,1,984.0,6.99,953.67,5.32
5,941,23,2,0,0,2,895.0,2.61,929.67,4.06
1,987,24,2,1,0,0,882.0,7.26,914.67,4.8
1,968,24,2,1,0,1,919.0,6.89,915.67,5.94
1,1005,24,2,1,0,2,1014.0,5.23,938.33,6.46
2,898,24,2,1,0,0,1023.0,4.66,935.67,4.12
2,940,24,2,1,0,1,851.0,1.28,917.67,4.11
2,893,24,2,1,0,2,857.0,3.6,910.33,3.18
3,784,24,2,1,0,0,759.0,2.32,796.0,3.06
3,782,24,2,1,0,1,826.0,2.02,786.67,3.04
3,790,24,2,1,0,2,824.0,3.4,803.0,2.58
4,1011,24,2,1,0,0,1019.0,6.08,996.33,3.29
4,1014,24,2,1,0,1,965.0,5.58,1000.67,4.53
4,1058,24,2,1,0,2,960.0,1.64,981.33,4.43
5,925,24,2,1,0,0,949.0,6.41,942.67,5.34
5,951,24,2,1,0,1,909.0,4.72,917.67,4.58
5,936,24,2,1,0,2,983.0,6.82,947.0,5.98
1,1007,25,2,2,0,0,917.0,3.58,950.0,5.23
1,1027,25,2,2,0,1,958.0,6.45,963.0,5.09
1,1017,25,2,2,0,2,1004.0,6.52,959.67,5.52
2,875,25,2,2,0,0,899.0,3.33,869.0,2.74
2,913,25,2,2,0,1,966.0,5.85,907.33,4.26
2,857,25,2,2,0,2,912.0,4.9,925.67,4.69
3,752,25,2,2,0,0,758.0,6.07,802.67,3.83
3,795,25,2,2,0,1,779.0,1.52,787.0,3.66
3,812,25,2,2,0,2,748.0,3.23,761.67,3.61
4,1006,25,2,2,0,0,933.0,5.09,952.67,4.1
4,1038,25,2,2,0,1,1023.0,5.01,972.0,3.91
4,1002,25,2,2,0,2,892.0,5.31,949.33,5.14
5,947,25,2,2,0,0,879.0,3.51,923.67,5.02
5,973,25,2,2,0,1,951.0,6.49,937.67,5.61
5,942,25,2,2,0,2,930.0,7.28,920.0,5.76
1,1007,26,2,3,0,0,1001.0,6.71,987.67,6.56
1,1008,26,2,3,0,1,989.0,3.32,998.0,5.52
1,980,26,2,3,0,2,893.0,6.88,961.0,5.64
2,907,26,2,3,0,0,917.0,5.66,931.67,5.47
2,943,26,2,3,0,1,870.0,5.23,899.67,5.26
2,922,26,2,3,0,2,870.0,6.45,885.67,5.78
3,783,26,2,3,0,0,794.0,1.0,773.67,1.92
3,846,26,2,3,0,1,809.0,5.93,783.67,3.39
3,813,26,2,3,0,2,850.0,5.56,817.67,4.16
4,1008,26,2,3,0,0,961.0,1.74,958.67,4.02
4,998,26,2,3,0,1,924.0,3.85,925.67,3.63
4,1013,26,2,3,0,2,977.0,1.91,954.0,2.5
5,952,26,2,3,0,0,979.0,1.61,953.33,5.13
5,950,26,2,3,0,1,925.0,6.57,944.67,5.15
5,947,26,2,3,0,2,942.0,6.64,948.67,4.94
1,1019,27,2,4,0,0,953.0,4.8,945.0,5.0
1,1017,27,2,4,0,1,940.0,2.99,928.67,4.89
1,997,27,2,4,0,2,938.0,4.19,943.67,3.99
2,869,27,2,4,0,0,846.0,2.31,862.0,4.66
2,900,27,2,4,0,1,859.0,3.48,858.33,4.08
2,885,27,2,4,0,2,816.0,3.43,840.33,3.07
3,790,27,2,4,0,0,813.0,6.55,824.0,6.01
3,797,27,2,4,0,1,804.0,4.4,822.33,5.5
3,778,27,2,4,0,2,752.0,2.84,789.67,4.6
4,967,27,2,4,0,0,1000.0,3.57,967.0,3.11
4,1005,27,2,4,0,1,1002.0,5.2,993.0,3.56
4,1000,27,2,4,0,2,1045.0,1.14,1015.67,3.3
5,949,27,2,4,0,0,903.0,5.64,923.33,6.28
5,960,27,2,4,0,1,1025.0,3.39,956.67,5.22
5,936,27,2,4,0,2,925.0,4.05,951.0,4.36
1,1006,28,2,5,1,0,1008.0,5.97,962.0,4.38
1,1026,28,2,5,1,1,978.0,2.59,974.67,4.25
1,994,28,2,5,1,2,1074.0,5.79,1020.0,4.78
2,937,28,2,5,1,0,955.0,3.34,876.67,3.42
2,900,28,2,5,1,1,881.0,2.87,884.0,3.21
2,882,28,2,5,1,2,929.0,5.2,921.67,3.8
3,816,28,2,5,1,0,835.0,6.91,797.0,4.72
3,797,28,2,5,1,1,770.0,2.78,785.67,4.18
3,821,28,2,5,1,2,794.0,7.24,799.67,5.64
4,1008,28,2,5,1,0,987.0,4.55,1011.33,3.63
4,993,28,2,5,1,1,1009.0,4.36,1013.67,3.35
4,1030,28,2,5,1,2,983.0,6.91,993.0,5.27
5,940,28,2,5,1,0,952.0,1.35,967.33,2.93
5,906,28,2,5,1,1,845.0,7.04,907.33,4.15
5,967,28,2,5,1,2,1011.0,5.34,936.0,4.58
1,1006,1,3,6,1,0,933.0,4.01,995.0,4.13
1,1025,1,3,6,1,1,920.0,4.07,975.67,4.62
1,982,1,3,6,1,2,1041.0,3.34,964.67,3.81
2,895,1,3,6,1,0,849.0,6.29,886.33,4.79
2,892,1,3,6,1,1,951.0,5.28,909.67,5.59
2,918,1,3,6,1,2,900.0,3.23,900.0,4.93
3,813,1,3,6,1,0,863.0,1.03,809.0,3.68
3,804,1,3,6,1,1,821.0,6.7,826.0,4.99
3,804,1,3,6,1,2,828.0,1.08,837.33,2.94
4,976,1,3,6,1,0,959.0,7.16,983.67,6.14
4,1015,1,3,6,1,1,1067.0,4.65,1003.0,6.24
4,1015,1,3,6,1,2,952.0,5.84,992.67,5.88
5,995,1,3,6,1,0,927.0,2.52,927.67,4.97
5,959,1,3,6,1,1,862.0,3.69,933.33,3.85
5,962,1,3,6,1,2,963.0,7.31,917.33,4.51
1,1009,2,3,0,0,0,900.0,2.07,953.67,3.16
1,986,2,3,0,0,1,867.0,3.88,936.0,3.1
1,1024,2,3,0,0,2,949.0,6.5,905.33,4.15
2,898,2,3,0,0,0,929.0,7.19,926.67,5.23
2,896,2,3,0,0,1,914.0,6.64,914.33,5.69
2,897,2,3,0,0,2,851.0,4.38,898.0,6.07
3,798,2,3,0,0,0,895.0,2.61,848.0,3.46
3,790,2,3,0,0,1,794.0,6.48,839.0,3.39
3,804,2,3,0,0,2,783.0,3.57,824.0,4.22
4,998,2,3,0,0,0,999.0,1.58,1006.0,4.02
4,996,2,3,0,0,1,926.0,6.84,959.0,4.75
4,1009,2,3,0,0,2,981.0,7.28,968.67,5.23
5,951,2,3,0,0,0,972.0,2.8,932.33,4.6
5,938,2,3,0,0,1,882.0,7.06,939.0,5.72
5,934,2,3,0,0,2,921.0,5.92,925.0,5.26
1,1001,3,3,1,0,0,979.0,2.3,931.67,4.23
1,985,3,3,1,0,1,887.0,7.02,938.33,5.27
1,983,3,3,1,0,2,951.0,6.03,939.0,5.12
2,883,3,3,1,0,0,855.0,6.96,873.33,5.99
2,905,3,3,1,0,1,860.0,1.83,855.33,4.39
2,923,3,3,1,0,2,905.0,4.44,873.33,4.41
3,806,3,3,1,0,0,786.0,3.56,787.67,4.54
3,817,3,3,1,0,1,892.0,4.19,820.33,3.77
3,798,3,3,1,0,2,803.0,6.41,827.0,4.72
4,1002,3,3,1,0,0,1044.0,4.04,983.67,6.05
4,1033,3,3,1,0,1,907.0,6.78,977.33,6.03
4,1016,3,3,1,0,2,951.0,2.26,967.33,4.36
5,968,3,3,1,0,0,954.0,5.64,919.0,6.21
5,944,3,3,1,0,1,998.0,3.29,957.67,4.95
5,949,3,3,1,0,2,965.0,7.03,972.33,5.32
1,1008,4,3,2,0,0,991.0,4.62,943.0,5.89
1,987,4,3,2,0,1,919.0,6.98,953.67,5.88
1,952,4,3,2,0,2,952.0,5.93,954.0,5.84
2,907,4,3,2,0,0,938.0,7.13,901.0,4.47
2,919,4,3,2,0,1,920.0,7.16,921.0,6.24
2,901,4,3,2,0,2,916.0,4.38,924.67,6.22
3,788,4,3,2,0,0,771.0,7.33,822.0,5.98
3,793,4,3,2,0,1,757.0,4.78,777.0,6.17
3,759,4,3,2,0,2,803.0,4.18,777.0,5.43
4,993,4,3,2,0,0,924.0,1.18,927.33,3.41
4,977,4,3,2,0,1,923.0,3.55,932.67,2.33
4,986,4,3,2,0,2,1046.0,4.91,964.33,3.21
5,926,4,3,2,0,0,885.0,2.75,949.33,4.36
5,924,4,3,2,0,1,874.0,7.12,908.0,5.63
5,929,4,3,2,0,2,912.0,1.83,890.33,3.9
1,1012,5,3,3,0,0,991.0,5.17,954.0,6.03
1,989,5,3,3,0,1,947.0,6.05,963.33,5.72
1,977,5,3,3,0,2,939.0,1.47,959.0,4.23
2,915,5,3,3,0,0,908.0,1.73,914.67,4.42
2,902,5,3,3,0,1,905.0,6.51,909.67,4.21
2,852,5,3,3,0,2,903.0,5.45,905.33,4.56
3,819,5,3,3,0,0,798.0,7.1,786.0,5.35
3,801,5,3,3,0,1,818.0,2.5,806.33,4.59
3,815,5,3,3,0,2,819.0,7.25,811.67,5.62
4,995,5,3,3,0,0,956.0,2.94,975.0,3.8
4,1032,5,3,3,0,1,952.0,6.11,984.67,4.65
4,992,5,3,3,0,2,953.0,2.16,953.67,3.74
5,897,5,3,3,0,0,919.0,2.44,901.67,3.8
5,932,5,3,3,0,1,913.0,6.74,914.67,3.67
5,960,5,3,3,0,2,925.0,5.32,919.0,4.83
1,1003,6,3,4,0,0,949.0,6.23,945.0,4.58
1,997,6,3,4,0,1,1041.0,2.25,976.33,3.32
1,980,6,3,4,0,2,915.0,6.15,968.33,4.88
2,900,6,3,4,0,0,915.0,4.29,907.67,5.42
2,899,6,3,4,0,1,899.0,4.26,905.67,4.67
2,899,6,3,4,0,2,892.0,3.15,902.0,3.9
3,810,6,3,4,0,0,829.0,2.01,822.0,3.92
3,803,6,3,4,0,1,796.0,5.91,814.67,5.06
3,794,6,3,4,0,2,800.0,5.55,808.33,4.49
4,979,6,3,4,0,0,1021.0,4.58,975.33,4.28
4,1027,6,3,4,0,1,973.0,7.07,982.33,4.6
4,1039,6,3,4,0,2,949.0,2.16,981.0,4.6
5,984,6,3,4,0,0,921.0,6.69,919.67,6.25
5,963,6,3,4,0,1,913.0,5.49,919.67,5.83
5,916,6,3,4,0,2,890.0,4.61,908.0,5.6
1,964,7,3,5,1,0,915.0,4.59,957.0,4.33
1,989,7,3,5,1,1,875.0,1.02,901.67,3.92
1,998,7,3,5,1,2,958.0,6.9,916.0,4.17
2,898,7,3,5,1,0,854.0,4.37,881.67,3.93
2,903,7,3,5,1,1,941.0,6.65,895.67,4.72
2,872,7,3,5,1,2,821.0,7.02,872.0,6.01
3,832,7,3,5,1,0,779.0,5.8,791.67,5.75
3,830,7,3,5,1,1,808.0,3.69,795.67,5.01
3,773,7,3,5,1,2,774.0,2.27,787.0,3.92
4,962,7,3,5,1,0,934.0,4.79,952.0,4.67
4,998,7,3,5,1,1,906.0,3.51,929.67,3.49
4,1025,7,3,5,1,2,962.0,6.51,934.0,4.94
5,949,7,3,5,1,0,877.0,4.67,893.33,4.92
5,955,7,3,5,1,1,967.0,2.62,911.33,3.97
5,941,7,3,5,1,2,935.0,4.49,926.33,3.93
1,1002,8,3,6,1,0,932.0,2.71,921.67,3.54
1,1018,8,3,6,1,1,996.0,4.41,962.0,4.67
1,1008,8,3,6,1,2,929.0,1.69,952.33,2.94
2,911,8,3,6,1,0,885.0,5.35,882.33,6.34
2,866,8,3,6,1,1,856.0,3.06,854.0,5.14
2,942,8,3,6,1,2,914.0,2.56,885.0,3.66
3,766,8,3,6,1,0,798.0,6.12,793.33,4.03
3,803,8,3,6,1,1,811.0,2.29,794.33,3.56
3,796,8,3,6,1,2,779.0,3.47,796.0,3.96
4,997,8,3,6,1,0,946.0,1.77,938.0,3.93
4,1017,8,3,6,1,1,980.0,3.64,962.67,3.97
4,985,8,3,6,1,2,1097.0,6.24,1007.67,3.88
5,941,8,3,6,1,0,960.0,4.86,954.0,3.99
5,927,8,3,6,1,1,954.0,4.6,949.67,4.65
5,972,8,3,6,1,2,968.0,5.56,960.67,5.01
1,1005,9,3,0,0,0,954.0,7.02,959.67,4.37
1,1012,9,3,0,0,1,939.0,4.38,940.67,4.36
1,1016,9,3,0,0,2,894.0,6.78,929.0,6.06
2,939,9,3,0,0,0,920.0,1.18,896.67,2.27
2,936,9,3,0,0,1,895.0,5.89,909.67,3.21
2,906,9,3,0,0,2,866.0,6.07,893.67,4.38
3,803,9,3,0,0,0,871.0,1.69,820.33,2.48
3,789,9,3,0,0,1,799.0,3.62,816.33,2.93
3,814,9,3,0,0,2,832.0,1.54,834.0,2.28
4,1014,9,3,0,0,0,937.0,2.09,1004.67,3.99
4,985,9,3,0,0,1,941.0,2.59,991.67,3.64
4,1014,9,3,0,0,2,958.0,3.72,945.33,2.8
5,970,9,3,0,0,0,887.0,5.34,936.33,5.17
5,927,9,3,0,0,1,884.0,2.96,913.0,4.62
5,953,9,3,0,0,2,864.0,3.25,878.33,3.85
1,998,10,3,1,0,0,998.0,4.86,943.67,5.34
1,999,10,3,1,0,1,960.0,3.13,950.67,4.92
1,980,10,3,1,0,2,966.0,5.76,974.67,4.58
2,863,10,3,1,0,0,938.0,2.7,899.67,4.89
2,884,10,3,1,0,1,878.0,1.35,894.0,3.37
2,882,10,3,1,0,2,846.0,4.62,887.33,2.89
3,807,10,3,1,0,0,816.0,6.53,815.67,3.9
3,807,10,3,1,0,1,752.0,6.58,800.0,4.88
3,806,10,3,1,0,2,827.0,3.05,798.33,5.39
4,972,10,3,1,0,0,947.0,1.87,948.67,2.73
4,977,10,3,1,0,1,929.0,1.48,944.67,2.36
4,987,10,3,1,0,2,954.0,5.36,943.33,2.9
5,950,10,3,1,0,0,1010.0,5.78,919.33,4.0
5,943,10,3,1,0,1,994.0,5.24,956.0,4.76
5,956,10,3,1,0,2,946.0,3.37,983.33,4.8
1,1019,11,3,2,0,0,993.0,2.65,973.0,3.85
1,980,11,3,2,0,1,986.0,5.83,981.67,4.75
1,980,11,3,2,0,2,890.0,3.99,956.33,4.16
2,902,11,3,2,0,0,928.0,4.43,884.0,3.47
2,898,11,3,2,0,1,903.0,5.25,892.33,4.77
2,914,11,3,2,0,2,930.0,6.81,920.33,5.5
3,800,11,3,2,0,0,741.0,4.51,773.33,4.71
3,834,11,3,2,0,1,787.0,6.31,785.0,4.62
3,768,11,3,2,0,2,789.0,1.5,772.33,4.11
4,1016,11,3,2,0,0,1006.0,6.16,963.0,4.33
4,1003,11,3,2,0,1,949.0,5.95,969.67,5.82
4,971,11,3,2,0,2,940.0,1.47,965.0,4.53
5,908,11,3,2,0,0,905.0,4.74,948.33,4.45
5,927,11,3,2,0,1,979.0,1.51,943.33,3.21
5,974,11,3,2,0,2,903.0,7.1,929.0,4.45
1,1021,12,3,3,0,0,913.0,6.26,929.67,5.36
1,997,12,3,3,0,1,889.0,6.91,897.33,5.72
1,992,12,3,3,0,2,941.0,3.29,914.33,5.49
2,882,12,3,3,0,0,891.0,5.61,908.0,5.89
2,896,12,3,3,0,1,852.0,0.93,891.0,4.45
2,890,12,3,3,0,2,943.0,4.07,895.33,3.54
3,834,12,3,3,0,0,843.0,3.88,806.33,3.9
3,775,12,3,3,0,1,779.0,7.26,803.67,4.21
3,807,12,3,3,0,2,808.0,3.69,810.0,4.94
4,1035,12,3,3,0,0,969.0,4.91,952.67,4.11
4,1015,12,3,3,0,1,910.0,1.52,939.67,2.63
4,977,12,3,3,0,2,990.0,7.39,956.33,4.61
5,919,12,3,3,0,0,919.0,6.22,933.67,4.94
5,955,12,3,3,0,1,899.0,2.07,907.0,5.13
5,953,12,3,3,0,2,910.0,2.88,909.33,3.72
1,1024,13,3,4,0,0,958.0,6.99,929.33,5.73
1,1010,13,3,4,0,1,980.0,6.58,959.67,5.62
1,990,13,3,4,0,2,907.0,3.82,948.33,5.8
2,888,13,3,4,0,0,908.0,7.35,901.0,4.12
2,873,13,3,4,0,1,886.0,7.32,912.33,6.25
2,902,13,3,4,0,2,966.0,1.33,920.0,5.33
3,771,13,3,4,0,0,819.0,2.96,802.0,4.64
3,818,13,3,4,0,1,711.0,3.0,779.33,3.22
3,811,13,3,4,0,2,824.0,7.0,784.67,4.32
4,1011,13,3,4,0,0,1027.0,2.84,975.67,3.92
4,973,13,3,4,0,1,986.0,6.27,1001.0,5.5
4,997,13,3,4,0,2,1026.0,3.02,1013.0,4.04
5,942,13,3,4,0,0,916.0,1.72,908.33,2.22
5,952,13,3,4,0,1,893.0,2.83,906.33,2.48
5,960,13,3,4,0,2,928.0,1.59,912.33,2.05
1,989,14,3,5,1,0,967.0,2.91,951.33,4.44
1,990,14,3,5,1,1,942.0,3.78,938.67,3.5
1,1013,14,3,5,1,2,890.0,6.12,933.0,4.27
2,877,14,3,5,1,0,889.0,4.31,913.67,4.32
2,885,14,3,5,1,1,963.0,3.02,939.33,2.89
2,900,14,3,5,1,2,856.0,2.51,902.67,3.28
3,817,14,3,5,1,0,815.0,6.21,783.33,5.4
3,780,14,3,5,1,1,817.0,4.11,818.67,5.77
3,835,14,3,5,1,2,829.0,4.38,820.33,4.9
4,972,14,3,5,1,0,914.0,4.09,975.33,4.46
4,1031,14,3,5,1,1,957.0,2.35,965.67,3.15
4,1023,14,3,5,1,2,943.0,6.91,938.0,4.45
5,921,14,3,5,1,0,934.0,4.4,918.33,2.94
5,917,14,3,5,1,1,963.0,6.78,941.67,4.26
5,964,14,3,5,1,2,930.0,2.0,942.33,4.39
1,992,15,3,6,1,0,930.0,3.23,920.67,4.38
1,979,15,3,6,1,1,889.0,7.2,903.0,5.52
1,1036,15,3,6,1,2,896.0,4.88,905.0,5.1
2,876,15,3,6,1,0,897.0,6.95,905.33,4.16
2,885,15,3,6,1,1,904.0,1.09,885.67,3.52
2,887,15,3,6,1,2,905.0,3.1,902.0,3.71
3,744,15,3,6,1,0,824.0,2.25,823.33,3.58
3,801,15,3,6,1,1,832.0,5.13,828.33,3.92
3,781,15,3,6,1,2,724.0,3.6,793.33,3.66
4,1016,15,3,6,1,0,1047.0,1.51,982.33,3.59
4,1018,15,3,6,1,1,1001.0,4.3,997.0,4.24
4,1004,15,3,6,1,2,983.0,1.5,1010.33,2.44
5,954,15,3,6,1,0,984.0,1.99,959.0,3.59
5,953,15,3,6,1,1,976.0,3.84,963.33,2.61
5,935,15,3,6,1,2,908.0,5.91,956.0,3.91
1,987,16,3,0,0,0,862.0,1.37,882.33,4.48
1,1026,16,3,0,0,1,921.0,3.05,893.0,3.1
1,1014,16,3,0,0,2,975.0,4.04,919.33,2.82
2,904,16,3,0,0,0,843.0,6.85,884.0,3.68
2,912,16,3,0,0,1,852.0,4.27,866.67,4.74
2,898,16,3,0,0,2,937.0,6.95,877.33,6.02
3,803,16,3,0,0,0,812.0,2.17,789.33,3.63
3,811,16,3,0,0,1,838.0,6.16,791.33,3.98
3,758,16,3,0,0,2,799.0,0.99,816.33,3.11
4,1018,16,3,0,0,0,918.0,6.52,967.33,4.11
4,1016,16,3,0,0,1,909.0,2.26,936.67,3.43
4,984,16,3,0,0,2,984.0,2.67,937.0,3.82
5,974,16,3,0,0,0,909.0,2.68,931.0,4.14
5,905,16,3,0,0,1,957.0,6.45,924.67,5.01
5,957,16,3,0,0,2,905.0,4.13,923.67,4.42
1,1000,17,3,1,0,0,927.0,1.9,941.0,3.0
1,993,17,3,1,0,1,947.0,2.37,949.67,2.77
1,1000,17,3,1,0,2,915.0,3.48,929.67,2.58
2,911,17,3,1,0,0,896.0,3.55,895.0,4.92
2,863,17,3,1,0,1,846.0,6.93,893.0,5.81
2,920,17,3,1,0,2,970.0,1.22,904.0,3.9
3,791,17,3,1,0,0,769.0,2.53,802.0,3.23
3,820,17,3,1,0,1,743.0,1.2,770.33,1.57
3,812,17,3,1,0,2,868.0,5.55,793.33,3.09
4,991,17,3,1,0,0,966.0,1.33,953.0,2.09
4,998,17,3,1,0,1,954.0,3.83,968.0,2.61
4,999,17,3,1,0,2,968.0,1.83,962.67,2.33
5,982,17,3,1,0,0,943.0,2.28,935.0,4.29
5,927,17,3,1,0,1,956.0,5.91,934.67,4.11
5,941,17,3,1,0,2,851.0,6.17,916.67,4.79
1,968,18,3,2,0,0,928.0,6.83,930.0,4.23
1,1002,18,3,2,0,1,936.0,4.68,926.33,5.0
1,987,18,3,2,0,2,954.0,5.92,939.33,5.81
2,889,18,3,2,0,0,912.0,5.0,909.33,4.38
2,929,18,3,2,0,1,879.0,1.12,920.33,2.45
2,883,18,3,2,0,2,893.0,3.88,894.67,3.33
3,796,18,3,2,0,0,755.0,5.15,788.67,3.97
3,790,18,3,2,0,1,780.0,4.53,801.0,5.08
3,792,18,3,2,0,2,843.0,5.39,792.67,5.02
4,1055,18,3,2,0,0,978.0,3.07,966.67,2.91
4,965,18,3,2,0,1,981.0,3.63,975.67,2.84
4,1012,18,3,2,0,2,985.0,2.96,981.33,3.22
5,998,18,3,2,0,0,929.0,6.54,912.0,6.21
5,971,18,3,2,0,1,913.0,5.29,897.67,6.0
5,950,18,3,2,0,2,970.0,4.06,937.33,5.3
1,976,19,3,3,0,0,935.0,6.69,941.67,5.76
1,1026,19,3,3,0,1,898.0,3.65,929.0,5.42
1,1018,19,3,3,0,2,862.0,5.79,898.33,5.38
2,869,19,3,3,0,0,965.0,1.03,912.33,2.01
2,893,19,3,3,0,1,906.0,6.98,921.33,3.96
2,875,19,3,3,0,2,844.0,6.33,905.0,4.78
3,742,19,3,3,0,0,803.0,4.4,808.67,4.77
3,775,19,3,3,0,1,833.0,4.03,826.33,4.61
3,802,19,3,3,0,2,790.0,6.95,808.67,5.13
4,1011,19,3,3,0,0,997.0,1.77,987.67,2.79
4,993,19,3,3,0,1,1005.0,3.27,995.67,2.67
4,1027,19,3,3,0,2,990.0,4.99,997.33,3.34
5,970,19,3,3,0,0,947.0,1.35,943.33,3.57
5,947,19,3,3,0,1,955.0,3.44,957.33,2.95
5,944,19,3,3,0,2,900.0,2.6,934.0,2.46
1,1007,20,3,4,0,0,1013.0,6.29,924.33,5.24
1,999,20,3,4,0,1,915.0,4.29,930.0,5.46
1,971,20,3,4,0,2,925.0,6.57,951.0,5.72
2,894,20,3,4,0,0,880.0,3.83,876.67,5.71
2,913,20,3,4,0,1,895.0,5.79,873.0,5.32
2,926,20,3,4,0,2,952.0,7.12,909.0,5.58
3,819,20,3,4,0,0,794.0,4.8,805.67,5.26
3,806,20,3,4,0,1,793.0,1.25,792.33,4.33
3,829,20,3,4,0,2,900.0,7.31,829.0,4.45
4,1008,20,3,4,0,0,1000.0,3.29,998.33,3.85
4,998,20,3,4,0,1,965.0,2.82,985.0,3.7
4,1029,20,3,4,0,2,1047.0,3.94,1004.0,3.35
5,964,20,3,4,0,0,903.0,6.13,919.33,4.06
5,976,20,3,4,0,1,915.0,4.49,906.0,4.41
5,926,20,3,4,0,2,863.0,5.27,893.67,5.3
1,982,21,3,5,1,0,942.0,3.29,927.33,4.72
1,983,21,3,5,1,1,1003.0,1.96,956.67,3.94
1,1003,21,3,5,1,2,943.0,5.7,962.67,3.65
2,936,21,3,5,1,0,908.0,6.1,918.33,6.34
2,877,21,3,5,1,1,897.0,6.66,919.0,6.63
2,918,21,3,5,1,2,841.0,4.43,882.0,5.73
3,775,21,3,5,1,0,757.0,5.26,816.67,4.61
3,842,21,3,5,1,1,831.0,1.77,829.33,4.78
3,768,21,3,5,1,2,775.0,6.74,787.67,4.59
4,1014,21,3,5,1,0,1046.0,6.36,1019.33,4.37
4,1017,21,3,5,1,1,981.0,5.4,1024.67,5.23
4,1012,21,3,5,1,2,1007.0,5.98,1011.33,5.91
5,932,21,3,5,1,0,910.0,5.21,896.0,4.99
5,928,21,3,5,1,1,890.0,4.2,887.67,4.89
5,975,21,3,5,1,2,916.0,3.38,905.33,4.26
1,1020,22,3,6,1,0,975.0,1.12,973.67,2.93
1,1020,22,3,6,1,1,923.0,4.25,947.0,3.69
1,1023,22,3,6,1,2,957.0,2.15,951.67,2.51
2,869,22,3,6,1,0,898.0,4.16,878.67,5.08
2,868,22,3,6,1,1,940.0,5.72,893.0,4.77
2,886,22,3,6,1,2,946.0,3.86,928.0,4.58
3,790,22,3,6,1,0,829.0,6.85,811.67,5.12
3,788,22,3,6,1,1,847.0,2.98,817.0,5.52
3,805,22,3,6,1,2,861.0,1.49,845.67,3.77
4,1022,22,3,6,1,0,990.0,1.2,992.67,4.19
4,994,22,3,6,1,1,995.0,4.88,997.33,4.02
4,983,22,3,6,1,2,996.0,0.99,993.67,2.36
5,966,22,3,6,1,0,915.0,3.79,907.0,3.79
5,944,22,3,6,1,1,934.0,2.71,921.67,3.29
5,952,22,3,6,1,2,948.0,1.35,932.33,2.62
1,993,23,3,0,0,0,1026.0,4.65,968.67,3.68
1,1006,23,3,0,0,1,988.0,6.88,990.33,4.56
1,979,23,3,0,0,2,899.0,4.36,971.0,5.3
2,914,23,3,0,0,0,871.0,4.18,919.0,4.59
2,899,23,3,0,0,1,926.0,6.84,914.33,4.96
2,884,23,3,0,0,2,970.0,1.82,922.33,4.28
3,810,23,3,0,0,0,769.0,3.27,825.67,2.58
3,784,23,3,0,0,1,803.0,4.18,811.0,2.98
3,785,23,3,0,0,2,793.0,3.06,788.33,3.5
4,975,23,3,0,0,0,968.0,2.32,986.33,2.73
4,965,23,3,0,0,1,967.0,5.38,977.0,2.9
4,1010,23,3,0,0,2,908.0,2.05,947.67,3.25
5,973,23,3,0,0,0,921.0,5.64,934.33,3.23
5,940,23,3,0,0,1,926.0,5.03,931.67,4.01
5,934,23,3,0,0,2,897.0,7.05,914.67,5.91
1,963,24,3,1,0,0,934.0,6.79,940.33,6.01
1,956,24,3,1,0,1,920.0,6.98,917.67,6.04
1,1014,24,3,1,0,2,984.0,5.66,946.0,6.48
2,860,24,3,1,0,0,941.0,3.68,945.67,4.11
2,877,24,3,1,0,1,928.0,5.02,946.33,3.51
2,905,24,3,1,0,2,886.0,7.13,918.33,5.28
3,801,24,3,1,0,0,786.0,6.98,794.0,4.74
3,806,24,3,1,0,1,831.0,4.37,803.33,4.8
3,800,24,3,1,0,2,777.0,3.96,798.0,5.1
4,992,24,3,1,0,0,1048.0,6.6,974.33,4.68
4,977,24,3,1,0,1,910.0,3.7,955.33,4.12
4,987,24,3,1,0,2,1037.0,5.56,998.33,5.29
5,944,24,3,1,0,0,944.0,1.87,922.33,4.65
5,912,24,3,1,0,1,924.0,2.74,921.67,3.89
5,934,24,3,1,0,2,975.0,2.6,947.67,2.4
1,992,25,3,2,0,0,918.0,3.87,940.67,5.5
1,986,25,3,2,0,1,948.0,5.86,950.0,5.13
1,993,25,3,2,0,2,947.0,7.34,937.67,5.69
2,913,25,3,2,0,0,909.0,6.67,907.67,6.27
2,915,25,3,2,0,1,900.0,2.49,898.33,5.43
2,930,25,3,2,0,2,840.0,3.67,883.0,4.28
3,769,25,3,2,0,0,830.0,5.68,812.67,4.67
3,791,25,3,2,0,1,828.0,6.86,811.67,5.5
3,824,25,3,2,0,2,730.0,4.2,796.0,5.58
4,965,25,3,2,0,0,1017.0,1.26,988.0,3.51
4,976,25,3,2,0,1,954.0,4.31,1002.67,3.71
