sensor_id,machine_id,sensor_type,sensor_value,unit,recorded_at
6111,4,Temperature,64.47,°C,2026-03-15 14:00:00
6112,4,Vibration,3.52,mm/s,2026-03-15 14:00:00
6113,4,Temperature,66.22,°C,2026-03-15 22:00:00
6114,4,Vibration,2.35,mm/s,2026-03-15 22:00:00
6115,5,Temperature,74.2,°C,2026-03-15 08:00:00
6116,5,Vibration,3.11,mm/s,2026-03-15 08:00:00
6117,5,Temperature,65.64,°C,2026-03-15 14:00:00
6118,5,Vibration,2.74,mm/s,2026-03-15 14:00:00
6119,5,Temperature,68.91,°C,2026-03-15 22:00:00
6120,5,Vibration,2.62,mm/s,2026-03-15 22:00:00
6121,1,Temperature,70.4,°C,2026-03-16 08:00:00
6122,1,Vibration,2.59,mm/s,2026-03-16 08:00:00
6123,1,Temperature,64.94,°C,2026-03-16 14:00:00
6124,1,Vibration,3.05,mm/s,2026-03-16 14:00:00
6125,1,Temperature,70.42,°C,2026-03-16 22:00:00
6126,1,Vibration,3.26,mm/s,2026-03-16 22:00:00
6127,2,Temperature,66.27,°C,2026-03-16 08:00:00
6128,2,Vibration,2.13,mm/s,2026-03-16 08:00:00
6129,2,Temperature,65.1,°C,2026-03-16 14:00:00
6130,2,Vibration,3.33,mm/s,2026-03-16 14:00:00
6131,2,Temperature,66.0,°C,2026-03-16 22:00:00
6132,2,Vibration,2.58,mm/s,2026-03-16 22:00:00
6133,3,Temperature,81.06,°C,2026-03-16 08:00:00
6134,3,Vibration,4.69,mm/s,2026-03-16 08:00:00
6135,3,Temperature,79.92,°C,2026-03-16 14:00:00
6136,3,Vibration,4.56,mm/s,2026-03-16 14:00:00
6137,3,Temperature,86.2,°C,2026-03-16 22:00:00
6138,3,Vibration,5.34,mm/s,2026-03-16 22:00:00
6139,4,Temperature,68.74,°C,2026-03-16 08:00:00
6140,4,Vibration,3.22,mm/s,2026-03-16 08:00:00
6141,4,Temperature,57.95,°C,2026-03-16 14:00:00
6142,4,Vibration,2.67,mm/s,2026-03-16 14:00:00
6143,4,Temperature,63.24,°C,2026-03-16 22:00:00
6144,4,Vibration,3.06,mm/s,2026-03-16 22:00:00
6145,5,Temperature,64.78,°C,2026-03-16 08:00:00
6146,5,Vibration,2.17,mm/s,2026-03-16 08:00:00
6147,5,Temperature,62.7,°C,2026-03-16 14:00:00
6148,5,Vibration,2.55,mm/s,2026-03-16 14:00:00
6149,5,Temperature,69.74,°C,2026-03-16 22:00:00
6150,5,Vibration,2.83,mm/s,2026-03-16 22:00:00
6151,1,Temperature,66.39,°C,2026-03-17 08:00:00
6152,1,Vibration,4.08,mm/s,2026-03-17 08:00:00
6153,1,Temperature,71.95,°C,2026-03-17 14:00:00
6154,1,Vibration,3.39,mm/s,2026-03-17 14:00:00
6155,1,Temperature,73.86,°C,2026-03-17 22:00:00
6156,1,Vibration,2.18,mm/s,2026-03-17 22:00:00
6157,2,Temperature,65.27,°C,2026-03-17 08:00:00
6158,2,Vibration,3.21,mm/s,2026-03-17 08:00:00
6159,2,Temperature,65.57,°C,2026-03-17 14:00:00
6160,2,Vibration,2.66,mm/s,2026-03-17 14:00:00
6161,2,Temperature,67.77,°C,2026-03-17 22:00:00
6162,2,Vibration,2.16,mm/s,2026-03-17 22:00:00
6163,3,Temperature,80.92,°C,2026-03-17 08:00:00
6164,3,Vibration,5.46,mm/s,2026-03-17 08:00:00
6165,3,Temperature,84.19,°C,2026-03-17 14:00:00
6166,3,Vibration,5.56,mm/s,2026-03-17 14:00:00
6167,3,Temperature,85.03,°C,2026-03-17 22:00:00
6168,3,Vibration,5.2,mm/s,2026-03-17 22:00:00
6169,4,Temperature,65.98,°C,2026-03-17 08:00:00
6170,4,Vibration,2.63,mm/s,2026-03-17 08:00:00
6171,4,Temperature,63.12,°C,2026-03-17 14:00:00
6172,4,Vibration,1.99,mm/s,2026-03-17 14:00:00
6173,4,Temperature,62.93,°C,2026-03-17 22:00:00
6174,4,Vibration,2.34,mm/s,2026-03-17 22:00:00
6175,5,Temperature,65.03,°C,2026-03-17 08:00:00
6176,5,Vibration,2.91,mm/s,2026-03-17 08:00:00
6177,5,Temperature,67.61,°C,2026-03-17 14:00:00
6178,5,Vibration,2.85,mm/s,2026-03-17 14:00:00
6179,5,Temperature,68.05,°C,2026-03-17 22:00:00
6180,5,Vibration,3.3,mm/s,2026-03-17 22:00:00
6181,1,Temperature,69.97,°C,2026-03-18 08:00:00
6182,1,Vibration,3.5,mm/s,2026-03-18 08:00:00
6183,1,Temperature,71.55,°C,2026-03-18 14:00:00
6184,1,Vibration,3.56,mm/s,2026-03-18 14:00:00
6185,1,Temperature,74.84,°C,2026-03-18 22:00:00
6186,1,Vibration,3.29,mm/s,2026-03-18 22:00:00
6187,2,Temperature,68.31,°C,2026-03-18 08:00:00
6188,2,Vibration,2.85,mm/s,2026-03-18 08:00:00
6189,2,Temperature,66.59,°C,2026-03-18 14:00:00
6190,2,Vibration,2.55,mm/s,2026-03-18 14:00:00
6191,2,Temperature,70.71,°C,2026-03-18 22:00:00
6192,2,Vibration,2.32,mm/s,2026-03-18 22:00:00
6193,3,Temperature,86.84,°C,2026-03-18 08:00:00
6194,3,Vibration,4.92,mm/s,2026-03-18 08:00:00
6195,3,Temperature,90.59,°C,2026-03-18 14:00:00
6196,3,Vibration,4.65,mm/s,2026-03-18 14:00:00
6197,3,Temperature,82.75,°C,2026-03-18 22:00:00
6198,3,Vibration,4.82,mm/s,2026-03-18 22:00:00
6199,4,Temperature,62.62,°C,2026-03-18 08:00:00
6200,4,Vibration,3.03,mm/s,2026-03-18 08:00:00
6201,4,Temperature,61.68,°C,2026-03-18 14:00:00
6202,4,Vibration,2.16,mm/s,2026-03-18 14:00:00
6203,4,Temperature,66.76,°C,2026-03-18 22:00:00
6204,4,Vibration,2.87,mm/s,2026-03-18 22:00:00
6205,5,Temperature,62.82,°C,2026-03-18 08:00:00
6206,5,Vibration,2.99,mm/s,2026-03-18 08:00:00
6207,5,Temperature,67.39,°C,2026-03-18 14:00:00
6208,5,Vibration,2.24,mm/s,2026-03-18 14:00:00
6209,5,Temperature,64.63,°C,2026-03-18 22:00:00
6210,5,Vibration,1.68,mm/s,2026-03-18 22:00:00
6211,1,Temperature,75.15,°C,2026-03-19 08:00:00
6212,1,Vibration,3.51,mm/s,2026-03-19 08:00:00
6213,1,Temperature,66.13,°C,2026-03-19 14:00:00
6214,1,Vibration,3.4,mm/s,2026-03-19 14:00:00
6215,1,Temperature,68.28,°C,2026-03-19 22:00:00
6216,1,Vibration,3.46,mm/s,2026-03-19 22:00:00
6217,2,Temperature,66.51,°C,2026-03-19 08:00:00
6218,2,Vibration,2.62,mm/s,2026-03-19 08:00:00
6219,2,Temperature,67.13,°C,2026-03-19 14:00:00
6220,2,Vibration,2.47,mm/s,2026-03-19 14:00:00
6221,2,Temperature,72.2,°C,2026-03-19 22:00:00
6222,2,Vibration,3.25,mm/s,2026-03-19 22:00:00
6223,3,Temperature,82.33,°C,2026-03-19 08:00:00
6224,3,Vibration,5.51,mm/s,2026-03-19 08:00:00
6225,3,Temperature,77.12,°C,2026-03-19 14:00:00
6226,3,Vibration,4.39,mm/s,2026-03-19 14:00:00
6227,3,Temperature,83.42,°C,2026-03-19 22:00:00
6228,3,Vibration,5.37,mm/s,2026-03-19 22:00:00
6229,4,Temperature,65.84,°C,2026-03-19 08:00:00
6230,4,Vibration,1.56,mm/s,2026-03-19 08:00:00
6231,4,Temperature,61.81,°C,2026-03-19 14:00:00
6232,4,Vibration,2.71,mm/s,2026-03-19 14:00:00
6233,4,Temperature,72.28,°C,2026-03-19 22:00:00
6234,4,Vibration,3.11,mm/s,2026-03-19 22:00:00
6235,5,Temperature,71.73,°C,2026-03-19 08:00:00
6236,5,Vibration,2.87,mm/s,2026-03-19 08:00:00
6237,5,Temperature,68.0,°C,2026-03-19 14:00:00
6238,5,Vibration,2.18,mm/s,2026-03-19 14:00:00
6239,5,Temperature,69.86,°C,2026-03-19 22:00:00
6240,5,Vibration,2.66,mm/s,2026-03-19 22:00:00
6241,1,Temperature,72.08,°C,2026-03-20 08:00:00
6242,1,Vibration,3.02,mm/s,2026-03-20 08:00:00
6243,1,Temperature,70.84,°C,2026-03-20 14:00:00
6244,1,Vibration,2.96,mm/s,2026-03-20 14:00:00
6245,1,Temperature,70.67,°C,2026-03-20 22:00:00
6246,1,Vibration,3.5,mm/s,2026-03-20 22:00:00
6247,2,Temperature,64.2,°C,2026-03-20 08:00:00
6248,2,Vibration,2.05,mm/s,2026-03-20 08:00:00
6249,2,Temperature,69.28,°C,2026-03-20 14:00:00
6250,2,Vibration,3.52,mm/s,2026-03-20 14:00:00
6251,2,Temperature,73.08,°C,2026-03-20 22:00:00
6252,2,Vibration,2.19,mm/s,2026-03-20 22:00:00
6253,3,Temperature,80.79,°C,2026-03-20 08:00:00
6254,3,Vibration,4.26,mm/s,2026-03-20 08:00:00
6255,3,Temperature,80.35,°C,2026-03-20 14:00:00
6256,3,Vibration,5.56,mm/s,2026-03-20 14:00:00
6257,3,Temperature,81.96,°C,2026-03-20 22:00:00
6258,3,Vibration,4.81,mm/s,2026-03-20 22:00:00
6259,4,Temperature,66.64,°C,2026-03-20 08:00:00
6260,4,Vibration,2.1,mm/s,2026-03-20 08:00:00
6261,4,Temperature,69.78,°C,2026-03-20 14:00:00
6262,4,Vibration,2.5,mm/s,2026-03-20 14:00:00
6263,4,Temperature,63.79,°C,2026-03-20 22:00:00
6264,4,Vibration,2.79,mm/s,2026-03-20 22:00:00
6265,5,Temperature,69.82,°C,2026-03-20 08:00:00
6266,5,Vibration,3.5,mm/s,2026-03-20 08:00:00
6267,5,Temperature,66.37,°C,2026-03-20 14:00:00
6268,5,Vibration,3.24,mm/s,2026-03-20 14:00:00
6269,5,Temperature,67.3,°C,2026-03-20 22:00:00
6270,5,Vibration,2.39,mm/s,2026-03-20 22:00:00
6271,1,Temperature,67.67,°C,2026-03-21 08:00:00
6272,1,Vibration,2.45,mm/s,2026-03-21 08:00:00
6273,1,Temperature,67.77,°C,2026-03-21 14:00:00
6274,1,Vibration,3.56,mm/s,2026-03-21 14:00:00
6275,1,Temperature,72.12,°C,2026-03-21 22:00:00
6276,1,Vibration,2.38,mm/s,2026-03-21 22:00:00
6277,2,Temperature,62.76,°C,2026-03-21 08:00:00
6278,2,Vibration,2.24,mm/s,2026-03-21 08:00:00
6279,2,Temperature,65.67,°C,2026-03-21 14:00:00
6280,2,Vibration,2.65,mm/s,2026-03-21 14:00:00
6281,2,Temperature,71.52,°C,2026-03-21 22:00:00
6282,2,Vibration,2.53,mm/s,2026-03-21 22:00:00
6283,3,Temperature,87.04,°C,2026-03-21 08:00:00
6284,3,Vibration,4.16,mm/s,2026-03-21 08:00:00
6285,3,Temperature,80.95,°C,2026-03-21 14:00:00
6286,3,Vibration,5.39,mm/s,2026-03-21 14:00:00
6287,3,Temperature,84.54,°C,2026-03-21 22:00:00
6288,3,Vibration,4.83,mm/s,2026-03-21 22:00:00
6289,4,Temperature,68.01,°C,2026-03-21 08:00:00
6290,4,Vibration,2.91,mm/s,2026-03-21 08:00:00
6291,4,Temperature,62.95,°C,2026-03-21 14:00:00
6292,4,Vibration,2.66,mm/s,2026-03-21 14:00:00
6293,4,Temperature,67.11,°C,2026-03-21 22:00:00
6294,4,Vibration,2.19,mm/s,2026-03-21 22:00:00
6295,5,Temperature,72.08,°C,2026-03-21 08:00:00
6296,5,Vibration,2.28,mm/s,2026-03-21 08:00:00
6297,5,Temperature,67.43,°C,2026-03-21 14:00:00
6298,5,Vibration,2.08,mm/s,2026-03-21 14:00:00
6299,5,Temperature,67.31,°C,2026-03-21 22:00:00
6300,5,Vibration,2.17,mm/s,2026-03-21 22:00:00
6301,1,Temperature,69.12,°C,2026-03-22 08:00:00
6302,1,Vibration,2.21,mm/s,2026-03-22 08:00:00
6303,1,Temperature,72.4,°C,2026-03-22 14:00:00
6304,1,Vibration,3.18,mm/s,2026-03-22 14:00:00
6305,1,Temperature,73.26,°C,2026-03-22 22:00:00
6306,1,Vibration,2.83,mm/s,2026-03-22 22:00:00
6307,2,Temperature,71.4,°C,2026-03-22 08:00:00
6308,2,Vibration,2.82,mm/s,2026-03-22 08:00:00
6309,2,Temperature,68.34,°C,2026-03-22 14:00:00
6310,2,Vibration,3.86,mm/s,2026-03-22 14:00:00
6311,2,Temperature,66.55,°C,2026-03-22 22:00:00
6312,2,Vibration,3.41,mm/s,2026-03-22 22:00:00
6313,3,Temperature,83.44,°C,2026-03-22 08:00:00
6314,3,Vibration,4.71,mm/s,2026-03-22 08:00:00
6315,3,Temperature,78.05,°C,2026-03-22 14:00:00
6316,3,Vibration,4.48,mm/s,2026-03-22 14:00:00
6317,3,Temperature,85.39,°C,2026-03-22 22:00:00
6318,3,Vibration,5.87,mm/s,2026-03-22 22:00:00
6319,4,Temperature,65.27,°C,2026-03-22 08:00:00
6320,4,Vibration,2.57,mm/s,2026-03-22 08:00:00
6321,4,Temperature,67.33,°C,2026-03-22 14:00:00
6322,4,Vibration,2.54,mm/s,2026-03-22 14:00:00
6323,4,Temperature,68.3,°C,2026-03-22 22:00:00
6324,4,Vibration,2.65,mm/s,2026-03-22 22:00:00
6325,5,Temperature,67.41,°C,2026-03-22 08:00:00
6326,5,Vibration,2.35,mm/s,2026-03-22 08:00:00
6327,5,Temperature,64.16,°C,2026-03-22 14:00:00
6328,5,Vibration,1.12,mm/s,2026-03-22 14:00:00
6329,5,Temperature,70.7,°C,2026-03-22 22:00:00
6330,5,Vibration,2.63,mm/s,2026-03-22 22:00:00
6331,1,Temperature,68.8,°C,2026-03-23 08:00:00
6332,1,Vibration,2.02,mm/s,2026-03-23 08:00:00
6333,1,Temperature,68.08,°C,2026-03-23 14:00:00
6334,1,Vibration,2.61,mm/s,2026-03-23 14:00:00
6335,1,Temperature,67.62,°C,2026-03-23 22:00:00
6336,1,Vibration,3.17,mm/s,2026-03-23 22:00:00
6337,2,Temperature,68.37,°C,2026-03-23 08:00:00
6338,2,Vibration,2.12,mm/s,2026-03-23 08:00:00
6339,2,Temperature,64.11,°C,2026-03-23 14:00:00
6340,2,Vibration,2.15,mm/s,2026-03-23 14:00:00
6341,2,Temperature,73.43,°C,2026-03-23 22:00:00
6342,2,Vibration,3.55,mm/s,2026-03-23 22:00:00
6343,3,Temperature,79.44,°C,2026-03-23 08:00:00
6344,3,Vibration,4.01,mm/s,2026-03-23 08:00:00
6345,3,Temperature,82.38,°C,2026-03-23 14:00:00
6346,3,Vibration,5.02,mm/s,2026-03-23 14:00:00
6347,3,Temperature,82.95,°C,2026-03-23 22:00:00
6348,3,Vibration,5.37,mm/s,2026-03-23 22:00:00
6349,4,Temperature,66.36,°C,2026-03-23 08:00:00
6350,4,Vibration,1.94,mm/s,2026-03-23 08:00:00
6351,4,Temperature,65.88,°C,2026-03-23 14:00:00
6352,4,Vibration,2.93,mm/s,2026-03-23 14:00:00
6353,4,Temperature,62.83,°C,2026-03-23 22:00:00
6354,4,Vibration,2.65,mm/s,2026-03-23 22:00:00
6355,5,Temperature,65.34,°C,2026-03-23 08:00:00
6356,5,Vibration,3.7,mm/s,2026-03-23 08:00:00
6357,5,Temperature,63.02,°C,2026-03-23 14:00:00
6358,5,Vibration,3.28,mm/s,2026-03-23 14:00:00
6359,5,Temperature,61.99,°C,2026-03-23 22:00:00
6360,5,Vibration,3.6,mm/s,2026-03-23 22:00:00
6361,1,Temperature,66.58,°C,2026-03-24 08:00:00
6362,1,Vibration,3.09,mm/s,2026-03-24 08:00:00
6363,1,Temperature,65.11,°C,2026-03-24 14:00:00
6364,1,Vibration,2.33,mm/s,2026-03-24 14:00:00
6365,1,Temperature,72.69,°C,2026-03-24 22:00:00
6366,1,Vibration,3.51,mm/s,2026-03-24 22:00:00
6367,2,Temperature,68.72,°C,2026-03-24 08:00:00
6368,2,Vibration,3.17,mm/s,2026-03-24 08:00:00
6369,2,Temperature,71.13,°C,2026-03-24 14:00:00
6370,2,Vibration,2.46,mm/s,2026-03-24 14:00:00
6371,2,Temperature,63.8,°C,2026-03-24 22:00:00
6372,2,Vibration,2.79,mm/s,2026-03-24 22:00:00
6373,3,Temperature,80.27,°C,2026-03-24 08:00:00
6374,3,Vibration,5.19,mm/s,2026-03-24 08:00:00
6375,3,Temperature,83.64,°C,2026-03-24 14:00:00
6376,3,Vibration,4.66,mm/s,2026-03-24 14:00:00
6377,3,Temperature,84.11,°C,2026-03-24 22:00:00
6378,3,Vibration,5.33,mm/s,2026-03-24 22:00:00
6379,4,Temperature,67.17,°C,2026-03-24 08:00:00
6380,4,Vibration,2.3,mm/s,2026-03-24 08:00:00
6381,4,Temperature,67.34,°C,2026-03-24 14:00:00
6382,4,Vibration,2.76,mm/s,2026-03-24 14:00:00
6383,4,Temperature,66.92,°C,2026-03-24 22:00:00
6384,4,Vibration,3.34,mm/s,2026-03-24 22:00:00
6385,5,Temperature,67.98,°C,2026-03-24 08:00:00
6386,5,Vibration,2.4,mm/s,2026-03-24 08:00:00
6387,5,Temperature,63.67,°C,2026-03-24 14:00:00
6388,5,Vibration,3.26,mm/s,2026-03-24 14:00:00
6389,5,Temperature,68.07,°C,2026-03-24 22:00:00
6390,5,Vibration,3.54,mm/s,2026-03-24 22:00:00
6391,1,Temperature,63.91,°C,2026-03-25 08:00:00
6392,1,Vibration,3.46,mm/s,2026-03-25 08:00:00
6393,1,Temperature,69.22,°C,2026-03-25 14:00:00
6394,1,Vibration,2.82,mm/s,2026-03-25 14:00:00
6395,1,Temperature,67.71,°C,2026-03-25 22:00:00
6396,1,Vibration,3.45,mm/s,2026-03-25 22:00:00
6397,2,Temperature,69.84,°C,2026-03-25 08:00:00
6398,2,Vibration,2.23,mm/s,2026-03-25 08:00:00
6399,2,Temperature,68.49,°C,2026-03-25 14:00:00
6400,2,Vibration,3.15,mm/s,2026-03-25 14:00:00
6401,2,Temperature,68.53,°C,2026-03-25 22:00:00
6402,2,Vibration,3.35,mm/s,2026-03-25 22:00:00
6403,3,Temperature,81.13,°C,2026-03-25 08:00:00
6404,3,Vibration,3.87,mm/s,2026-03-25 08:00:00
6405,3,Temperature,82.56,°C,2026-03-25 14:00:00
6406,3,Vibration,5.09,mm/s,2026-03-25 14:00:00
6407,3,Temperature,82.93,°C,2026-03-25 22:00:00
6408,3,Vibration,5.55,mm/s,2026-03-25 22:00:00
6409,4,Temperature,59.14,°C,2026-03-25 08:00:00
6410,4,Vibration,2.38,mm/s,2026-03-25 08:00:00
6411,4,Temperature,62.23,°C,2026-03-25 14:00:00
6412,4,Vibration,1.9,mm/s,2026-03-25 14:00:00
6413,4,Temperature,64.78,°C,2026-03-25 22:00:00
6414,4,Vibration,2.85,mm/s,2026-03-25 22:00:00
6415,5,Temperature,67.9,°C,2026-03-25 08:00:00
6416,5,Vibration,2.36,mm/s,2026-03-25 08:00:00
6417,5,Temperature,66.56,°C,2026-03-25 14:00:00
6418,5,Vibration,3.16,mm/s,2026-03-25 14:00:00
6419,5,Temperature,69.05,°C,2026-03-25 22:00:00
6420,5,Vibration,2.42,mm/s,2026-03-25 22:00:00
6421,1,Temperature,68.15,°C,2026-03-26 08:00:00
6422,1,Vibration,2.14,mm/s,2026-03-26 08:00:00
6423,1,Temperature,68.71,°C,2026-03-26 14:00:00
6424,1,Vibration,2.13,mm/s,2026-03-26 14:00:00
6425,1,Temperature,76.2,°C,2026-03-26 22:00:00
6426,1,Vibration,2.57,mm/s,2026-03-26 22:00:00
6427,2,Temperature,71.33,°C,2026-03-26 08:00:00
6428,2,Vibration,3.71,mm/s,2026-03-26 08:00:00
6429,2,Temperature,68.65,°C,2026-03-26 14:00:00
6430,2,Vibration,2.75,mm/s,2026-03-26 14:00:00
6431,2,Temperature,64.03,°C,2026-03-26 22:00:00
6432,2,Vibration,2.55,mm/s,2026-03-26 22:00:00
6433,3,Temperature,86.81,°C,2026-03-26 08:00:00
6434,3,Vibration,5.18,mm/s,2026-03-26 08:00:00
6435,3,Temperature,82.09,°C,2026-03-26 14:00:00
6436,3,Vibration,5.66,mm/s,2026-03-26 14:00:00
6437,3,Temperature,84.09,°C,2026-03-26 22:00:00
6438,3,Vibration,4.93,mm/s,2026-03-26 22:00:00
6439,4,Temperature,65.65,°C,2026-03-26 08:00:00
6440,4,Vibration,2.12,mm/s,2026-03-26 08:00:00
6441,4,Temperature,63.32,°C,2026-03-26 14:00:00
6442,4,Vibration,2.4,mm/s,2026-03-26 14:00:00
6443,4,Temperature,66.67,°C,2026-03-26 22:00:00
6444,4,Vibration,1.88,mm/s,2026-03-26 22:00:00
6445,5,Temperature,67.23,°C,2026-03-26 08:00:00
6446,5,Vibration,2.51,mm/s,2026-03-26 08:00:00
6447,5,Temperature,64.3,°C,2026-03-26 14:00:00
6448,5,Vibration,2.51,mm/s,2026-03-26 14:00:00
6449,5,Temperature,60.04,°C,2026-03-26 22:00:00
6450,5,Vibration,2.32,mm/s,2026-03-26 22:00:00
6451,1,Temperature,66.7,°C,2026-03-27 08:00:00
6452,1,Vibration,2.86,mm/s,2026-03-27 08:00:00
6453,1,Temperature,63.16,°C,2026-03-27 14:00:00
6454,1,Vibration,3.1,mm/s,2026-03-27 14:00:00
6455,1,Temperature,72.73,°C,2026-03-27 22:00:00
6456,1,Vibration,2.94,mm/s,2026-03-27 22:00:00
6457,2,Temperature,69.5,°C,2026-03-27 08:00:00
6458,2,Vibration,2.54,mm/s,2026-03-27 08:00:00
6459,2,Temperature,63.34,°C,2026-03-27 14:00:00
6460,2,Vibration,2.8,mm/s,2026-03-27 14:00:00
6461,2,Temperature,70.04,°C,2026-03-27 22:00:00
6462,2,Vibration,2.14,mm/s,2026-03-27 22:00:00
6463,3,Temperature,80.6,°C,2026-03-27 08:00:00
6464,3,Vibration,4.88,mm/s,2026-03-27 08:00:00
6465,3,Temperature,90.55,°C,2026-03-27 14:00:00
6466,3,Vibration,5.11,mm/s,2026-03-27 14:00:00
6467,3,Temperature,76.28,°C,2026-03-27 22:00:00
6468,3,Vibration,3.92,mm/s,2026-03-27 22:00:00
6469,4,Temperature,67.19,°C,2026-03-27 08:00:00
6470,4,Vibration,3.74,mm/s,2026-03-27 08:00:00
6471,4,Temperature,64.16,°C,2026-03-27 14:00:00
6472,4,Vibration,2.33,mm/s,2026-03-27 14:00:00
6473,4,Temperature,66.29,°C,2026-03-27 22:00:00
6474,4,Vibration,2.1,mm/s,2026-03-27 22:00:00
6475,5,Temperature,59.37,°C,2026-03-27 08:00:00
6476,5,Vibration,3.22,mm/s,2026-03-27 08:00:00
6477,5,Temperature,65.16,°C,2026-03-27 14:00:00
6478,5,Vibration,3.23,mm/s,2026-03-27 14:00:00
6479,5,Temperature,64.72,°C,2026-03-27 22:00:00
6480,5,Vibration,2.76,mm/s,2026-03-27 22:00:00
6481,1,Temperature,72.56,°C,2026-03-28 08:00:00
6482,1,Vibration,3.54,mm/s,2026-03-28 08:00:00
6483,1,Temperature,70.7,°C,2026-03-28 14:00:00
6484,1,Vibration,3.09,mm/s,2026-03-28 14:00:00
6485,1,Temperature,71.86,°C,2026-03-28 22:00:00
6486,1,Vibration,3.23,mm/s,2026-03-28 22:00:00
6487,2,Temperature,64.13,°C,2026-03-28 08:00:00
6488,2,Vibration,2.16,mm/s,2026-03-28 08:00:00
6489,2,Temperature,61.67,°C,2026-03-28 14:00:00
6490,2,Vibration,3.18,mm/s,2026-03-28 14:00:00
6491,2,Temperature,66.81,°C,2026-03-28 22:00:00
6492,2,Vibration,3.21,mm/s,2026-03-28 22:00:00
6493,3,Temperature,83.21,°C,2026-03-28 08:00:00
6494,3,Vibration,4.5,mm/s,2026-03-28 08:00:00
6495,3,Temperature,81.64,°C,2026-03-28 14:00:00
6496,3,Vibration,4.77,mm/s,2026-03-28 14:00:00
6497,3,Temperature,80.17,°C,2026-03-28 22:00:00
6498,3,Vibration,5.46,mm/s,2026-03-28 22:00:00
6499,4,Temperature,72.53,°C,2026-03-28 08:00:00
6500,4,Vibration,3.06,mm/s,2026-03-28 08:00:00
6501,4,Temperature,64.92,°C,2026-03-28 14:00:00
6502,4,Vibration,3.13,mm/s,2026-03-28 14:00:00
6503,4,Temperature,70.14,°C,2026-03-28 22:00:00
6504,4,Vibration,1.8,mm/s,2026-03-28 22:00:00
6505,5,Temperature,70.67,°C,2026-03-28 08:00:00
6506,5,Vibration,3.08,mm/s,2026-03-28 08:00:00
6507,5,Temperature,70.56,°C,2026-03-28 14:00:00
6508,5,Vibration,3.11,mm/s,2026-03-28 14:00:00
6509,5,Temperature,66.32,°C,2026-03-28 22:00:00
6510,5,Vibration,3.72,mm/s,2026-03-28 22:00:00
6511,1,Temperature,71.02,°C,2026-03-29 08:00:00
6512,1,Vibration,2.78,mm/s,2026-03-29 08:00:00
6513,1,Temperature,71.52,°C,2026-03-29 14:00:00
6514,1,Vibration,3.49,mm/s,2026-03-29 14:00:00
6515,1,Temperature,70.28,°C,2026-03-29 22:00:00
6516,1,Vibration,3.2,mm/s,2026-03-29 22:00:00
6517,2,Temperature,68.27,°C,2026-03-29 08:00:00
6518,2,Vibration,2.47,mm/s,2026-03-29 08:00:00
6519,2,Temperature,65.53,°C,2026-03-29 14:00:00
6520,2,Vibration,2.1,mm/s,2026-03-29 14:00:00
6521,2,Temperature,72.55,°C,2026-03-29 22:00:00
6522,2,Vibration,2.69,mm/s,2026-03-29 22:00:00
6523,3,Temperature,71.72,°C,2026-03-29 08:00:00
6524,3,Vibration,5.2,mm/s,2026-03-29 08:00:00
6525,3,Temperature,83.13,°C,2026-03-29 14:00:00
6526,3,Vibration,4.07,mm/s,2026-03-29 14:00:00
6527,3,Temperature,79.5,°C,2026-03-29 22:00:00
6528,3,Vibration,4.56,mm/s,2026-03-29 22:00:00
6529,4,Temperature,62.77,°C,2026-03-29 08:00:00
6530,4,Vibration,3.11,mm/s,2026-03-29 08:00:00
6531,4,Temperature,64.55,°C,2026-03-29 14:00:00
6532,4,Vibration,2.29,mm/s,2026-03-29 14:00:00
6533,4,Temperature,68.37,°C,2026-03-29 22:00:00
6534,4,Vibration,2.75,mm/s,2026-03-29 22:00:00
6535,5,Temperature,61.78,°C,2026-03-29 08:00:00
6536,5,Vibration,2.39,mm/s,2026-03-29 08:00:00
6537,5,Temperature,67.97,°C,2026-03-29 14:00:00
6538,5,Vibration,2.23,mm/s,2026-03-29 14:00:00
6539,5,Temperature,73.09,°C,2026-03-29 22:00:00
6540,5,Vibration,2.76,mm/s,2026-03-29 22:00:00
6541,1,Temperature,67.74,°C,2026-03-30 08:00:00
6542,1,Vibration,2.44,mm/s,2026-03-30 08:00:00
6543,1,Temperature,72.78,°C,2026-03-30 14:00:00
6544,1,Vibration,2.68,mm/s,2026-03-30 14:00:00
6545,1,Temperature,71.14,°C,2026-03-30 22:00:00
6546,1,Vibration,2.42,mm/s,2026-03-30 22:00:00
6547,2,Temperature,68.21,°C,2026-03-30 08:00:00
6548,2,Vibration,2.48,mm/s,2026-03-30 08:00:00
6549,2,Temperature,67.05,°C,2026-03-30 14:00:00
6550,2,Vibration,2.4,mm/s,2026-03-30 14:00:00
6551,2,Temperature,71.08,°C,2026-03-30 22:00:00
6552,2,Vibration,2.55,mm/s,2026-03-30 22:00:00
6553,3,Temperature,81.57,°C,2026-03-30 08:00:00
6554,3,Vibration,4.95,mm/s,2026-03-30 08:00:00
6555,3,Temperature,86.84,°C,2026-03-30 14:00:00
6556,3,Vibration,5.45,mm/s,2026-03-30 14:00:00
6557,3,Temperature,84.37,°C,2026-03-30 22:00:00
6558,3,Vibration,4.21,mm/s,2026-03-30 22:00:00
6559,4,Temperature,63.03,°C,2026-03-30 08:00:00
6560,4,Vibration,3.09,mm/s,2026-03-30 08:00:00
