quality_id,production_id,inspection_date,defect_type,defect_count,quality_status
3279,3279,2026-03-30,Solder Defect,4,Pass
3280,3280,2026-03-30,Overheating,21,Fail
3281,3281,2026-03-30,Missing Component,6,Pass
3282,3282,2026-03-30,Overheating,11,Pass
3283,3283,2026-03-30,Overheating,11,Pass
3284,3284,2026-03-30,Overheating,4,Pass
3285,3285,2026-03-30,Overheating,15,Fail
3286,3286,2026-03-31,Solder Defect,10,Pass
3287,3287,2026-03-31,Overheating,4,Pass
3288,3288,2026-03-31,Component Misplacement,21,Fail
3289,3289,2026-03-31,Component Misplacement,12,Pass
3290,3290,2026-03-31,Solder Defect,1,Pass
3291,3291,2026-03-31,Missing Component,9,Pass
3292,3292,2026-03-31,Component Misplacement,4,Pass
3293,3293,2026-03-31,Missing Component,3,Pass
3294,3294,2026-03-31,Missing Component,15,Fail
3295,3295,2026-03-31,Missing Component,10,Pass
3296,3296,2026-03-31,PCB Damage,7,Pass
3297,3297,2026-03-31,Solder Defect,14,Pass
3298,3298,2026-03-31,PCB Damage,6,Pass
3299,3299,2026-03-31,Overheating,7,Pass
3300,3300,2026-03-31,PCB Damage,8,Pass
3301,3301,2026-04-01,Missing Component,3,Pass
3302,3302,2026-04-01,Component Misplacement,19,Fail
3303,3303,2026-04-01,Component Misplacement,11,Pass
3304,3304,2026-04-01,Solder Defect,7,Pass
3305,3305,2026-04-01,PCB Damage,2,Pass
3306,3306,2026-04-01,Overheating,5,Pass
3307,3307,2026-04-01,Component Misplacement,4,Pass
3308,3308,2026-04-01,PCB Damage,5,Pass
3309,3309,2026-04-01,Component Misplacement,1,Pass
3310,3310,2026-04-01,Overheating,18,Fail
3311,3311,2026-04-01,Missing Component,4,Pass
3312,3312,2026-04-01,Overheating,2,Pass
3313,3313,2026-04-01,Overheating,2,Pass
3314,3314,2026-04-01,Missing Component,8,Pass
3315,3315,2026-04-01,Overheating,18,Fail
3316,3316,2026-04-02,Solder Defect,6,Pass
3317,3317,2026-04-02,Overheating,16,Fail
3318,3318,2026-04-02,PCB Damage,12,Pass
3319,3319,2026-04-02,PCB Damage,22,Fail
3320,3320,2026-04-02,Overheating,20,Fail
3321,3321,2026-04-02,PCB Damage,4,Pass
3322,3322,2026-04-02,Solder Defect,5,Pass
3323,3323,2026-04-02,Missing Component,16,Fail
3324,3324,2026-04-02,Solder Defect,8,Pass
3325,3325,2026-04-02,PCB Damage,10,Pass
3326,3326,2026-04-02,PCB Damage,9,Pass
3327,3327,2026-04-02,Missing Component,20,Fail
3328,3328,2026-04-02,Solder Defect,2,Pass
3329,3329,2026-04-02,Solder Defect,11,Pass
3330,3330,2026-04-02,PCB Damage,14,Pass
3331,3331,2026-04-03,Missing Component,10,Pass
3332,3332,2026-04-03,Component Misplacement,4,Pass
3333,3333,2026-04-03,PCB Damage,8,Pass
3334,3334,2026-04-03,Missing Component,16,Fail
3335,3335,2026-04-03,Solder Defect,13,Pass
3336,3336,2026-04-03,Missing Component,23,Fail
3337,3337,2026-04-03,Missing Component,9,Pass
3338,3338,2026-04-03,Overheating,12,Pass
3339,3339,2026-04-03,Overheating,12,Pass
3340,3340,2026-04-03,Missing Component,15,Fail
3341,3341,2026-04-03,Component Misplacement,7,Pass
3342,3342,2026-04-03,Overheating,8,Pass
3343,3343,2026-04-03,PCB Damage,15,Fail
3344,3344,2026-04-03,Component Misplacement,23,Fail
3345,3345,2026-04-03,PCB Damage,6,Pass
3346,3346,2026-04-04,Component Misplacement,5,Pass
3347,3347,2026-04-04,Overheating,13,Pass
3348,3348,2026-04-04,PCB Damage,15,Fail
3349,3349,2026-04-04,Overheating,15,Fail
3350,3350,2026-04-04,Component Misplacement,15,Fail
3351,3351,2026-04-04,Solder Defect,4,Pass
3352,3352,2026-04-04,Component Misplacement,2,Pass
3353,3353,2026-04-04,Component Misplacement,17,Fail
3354,3354,2026-04-04,Missing Component,10,Pass
3355,3355,2026-04-04,Overheating,9,Pass
3356,3356,2026-04-04,Component Misplacement,7,Pass
3357,3357,2026-04-04,Component Misplacement,5,Pass
3358,3358,2026-04-04,Solder Defect,4,Pass
3359,3359,2026-04-04,Missing Component,18,Fail
3360,3360,2026-04-04,Missing Component,19,Fail
3361,3361,2026-04-05,Overheating,20,Fail
3362,3362,2026-04-05,PCB Damage,8,Pass
3363,3363,2026-04-05,Missing Component,8,Pass
3364,3364,2026-04-05,Solder Defect,9,Pass
3365,3365,2026-04-05,Overheating,9,Pass
3366,3366,2026-04-05,Component Misplacement,12,Pass
3367,3367,2026-04-05,Component Misplacement,13,Pass
3368,3368,2026-04-05,Solder Defect,8,Pass
3369,3369,2026-04-05,Solder Defect,4,Pass
3370,3370,2026-04-05,PCB Damage,19,Fail
3371,3371,2026-04-05,Missing Component,15,Fail
3372,3372,2026-04-05,Component Misplacement,17,Fail
3373,3373,2026-04-05,PCB Damage,1,Pass
3374,3374,2026-04-05,Overheating,7,Pass
3375,3375,2026-04-05,PCB Damage,9,Pass
3376,3376,2026-04-06,Missing Component,23,Fail
3377,3377,2026-04-06,Component Misplacement,6,Pass
3378,3378,2026-04-06,PCB Damage,16,Fail
3379,3379,2026-04-06,Overheating,3,Pass
3380,3380,2026-04-06,Component Misplacement,11,Pass
3381,3381,2026-04-06,PCB Damage,16,Fail
3382,3382,2026-04-06,Overheating,19,Fail
3383,3383,2026-04-06,Missing Component,7,Pass
3384,3384,2026-04-06,Overheating,10,Pass
3385,3385,2026-04-06,Missing Component,9,Pass
3386,3386,2026-04-06,PCB Damage,6,Pass
3387,3387,2026-04-06,Solder Defect,8,Pass
3388,3388,2026-04-06,Overheating,8,Pass
3389,3389,2026-04-06,Overheating,21,Fail
3390,3390,2026-04-06,Solder Defect,7,Pass
3391,3391,2026-04-07,Missing Component,5,Pass
3392,3392,2026-04-07,Missing Component,9,Pass
3393,3393,2026-04-07,Overheating,16,Fail
3394,3394,2026-04-07,Overheating,7,Pass
3395,3395,2026-04-07,Missing Component,6,Pass
3396,3396,2026-04-07,Missing Component,10,Pass
3397,3397,2026-04-07,PCB Damage,5,Pass
3398,3398,2026-04-07,Solder Defect,8,Pass
3399,3399,2026-04-07,PCB Damage,7,Pass
3400,3400,2026-04-07,PCB Damage,4,Pass
3401,3401,2026-04-07,Overheating,12,Pass
3402,3402,2026-04-07,Missing Component,8,Pass
3403,3403,2026-04-07,Solder Defect,2,Pass
3404,3404,2026-04-07,Solder Defect,3,Pass
3405,3405,2026-04-07,PCB Damage,12,Pass
3406,3406,2026-04-08,Component Misplacement,10,Pass
3407,3407,2026-04-08,Overheating,4,Pass
3408,3408,2026-04-08,Missing Component,19,Fail
3409,3409,2026-04-08,Overheating,5,Pass
3410,3410,2026-04-08,PCB Damage,6,Pass
3411,3411,2026-04-08,Component Misplacement,10,Pass
3412,3412,2026-04-08,PCB Damage,9,Pass
3413,3413,2026-04-08,Solder Defect,11,Pass
3414,3414,2026-04-08,Component Misplacement,10,Pass
3415,3415,2026-04-08,Missing Component,23,Fail
3416,3416,2026-04-08,Solder Defect,17,Fail
3417,3417,2026-04-08,Solder Defect,8,Pass
3418,3418,2026-04-08,Solder Defect,15,Fail
3419,3419,2026-04-08,Overheating,12,Pass
3420,3420,2026-04-08,Component Misplacement,5,Pass
3421,3421,2026-04-09,Overheating,4,Pass
3422,3422,2026-04-09,Missing Component,11,Pass
3423,3423,2026-04-09,Overheating,14,Pass
3424,3424,2026-04-09,Solder Defect,15,Fail
3425,3425,2026-04-09,PCB Damage,5,Pass
3426,3426,2026-04-09,Overheating,6,Pass
3427,3427,2026-04-09,PCB Damage,2,Pass
3428,3428,2026-04-09,PCB Damage,3,Pass
3429,3429,2026-04-09,Component Misplacement,7,Pass
3430,3430,2026-04-09,Overheating,14,Pass
3431,3431,2026-04-09,Component Misplacement,9,Pass
3432,3432,2026-04-09,Component Misplacement,11,Pass
3433,3433,2026-04-09,Component Misplacement,9,Pass
3434,3434,2026-04-09,Component Misplacement,25,Fail
3435,3435,2026-04-09,Solder Defect,19,Fail
3436,3436,2026-04-10,PCB Damage,13,Pass
3437,3437,2026-04-10,PCB Damage,2,Pass
3438,3438,2026-04-10,PCB Damage,19,Fail
3439,3439,2026-04-10,Overheating,23,Fail
3440,3440,2026-04-10,PCB Damage,4,Pass
3441,3441,2026-04-10,Solder Defect,10,Pass
3442,3442,2026-04-10,Solder Defect,5,Pass
3443,3443,2026-04-10,Missing Component,7,Pass
3444,3444,2026-04-10,PCB Damage,16,Fail
3445,3445,2026-04-10,Missing Component,9,Pass
3446,3446,2026-04-10,Overheating,18,Fail
3447,3447,2026-04-10,Component Misplacement,2,Pass
3448,3448,2026-04-10,Component Misplacement,13,Pass
3449,3449,2026-04-10,Solder Defect,4,Pass
3450,3450,2026-04-10,Missing Component,19,Fail
3451,3451,2026-04-11,Component Misplacement,19,Fail
3452,3452,2026-04-11,Component Misplacement,2,Pass
3453,3453,2026-04-11,Overheating,16,Fail
3454,3454,2026-04-11,Solder Defect,7,Pass
3455,3455,2026-04-11,Overheating,3,Pass
3456,3456,2026-04-11,PCB Damage,16,Fail
3457,3457,2026-04-11,Missing Component,7,Pass
3458,3458,2026-04-11,Overheating,6,Pass
3459,3459,2026-04-11,Overheating,19,Fail
3460,3460,2026-04-11,PCB Damage,7,Pass
3461,3461,2026-04-11,Overheating,12,Pass
3462,3462,2026-04-11,Solder Defect,3,Pass
3463,3463,2026-04-11,PCB Damage,10,Pass
3464,3464,2026-04-11,PCB Damage,26,Fail
3465,3465,2026-04-11,Solder Defect,7,Pass
3466,3466,2026-04-12,Missing Component,7,Pass
3467,3467,2026-04-12,Overheating,20,Fail
3468,3468,2026-04-12,Overheating,2,Pass
3469,3469,2026-04-12,Overheating,2,Pass
3470,3470,2026-04-12,Overheating,4,Pass
3471,3471,2026-04-12,Component Misplacement,8,Pass
3472,3472,2026-04-12,Overheating,2,Pass
3473,3473,2026-04-12,Missing Component,5,Pass
3474,3474,2026-04-12,Overheating,8,Pass
3475,3475,2026-04-12,Solder Defect,6,Pass
3476,3476,2026-04-12,PCB Damage,12,Pass
3477,3477,2026-04-12,Missing Component,10,Pass
3478,3478,2026-04-12,Missing Component,16,Fail
3479,3479,2026-04-12,PCB Damage,17,Fail
3480,3480,2026-04-12,PCB Damage,5,Pass
3481,3481,2026-04-13,Missing Component,5,Pass
3482,3482,2026-04-13,Overheating,10,Pass
3483,3483,2026-04-13,Missing Component,8,Pass
3484,3484,2026-04-13,Overheating,12,Pass
3485,3485,2026-04-13,Missing Component,12,Pass
3486,3486,2026-04-13,Overheating,5,Pass
3487,3487,2026-04-13,Missing Component,10,Pass
3488,3488,2026-04-13,Component Misplacement,10,Pass
3489,3489,2026-04-13,PCB Damage,4,Pass
3490,3490,2026-04-13,Overheating,3,Pass
3491,3491,2026-04-13,Component Misplacement,20,Fail
3492,3492,2026-04-13,Missing Component,11,Pass
3493,3493,2026-04-13,Overheating,7,Pass
3494,3494,2026-04-13,Component Misplacement,7,Pass
3495,3495,2026-04-13,Component Misplacement,2,Pass
3496,3496,2026-04-14,Overheating,8,Pass
3497,3497,2026-04-14,Solder Defect,6,Pass
3498,3498,2026-04-14,Missing Component,2,Pass
3499,3499,2026-04-14,Overheating,19,Fail
3500,3500,2026-04-14,Component Misplacement,5,Pass
3501,3501,2026-04-14,Missing Component,4,Pass
3502,3502,2026-04-14,Overheating,6,Pass
3503,3503,2026-04-14,PCB Damage,5,Pass
3504,3504,2026-04-14,PCB Damage,21,Fail
3505,3505,2026-04-14,Overheating,5,Pass
3506,3506,2026-04-14,Component Misplacement,6,Pass
3507,3507,2026-04-14,PCB Damage,16,Fail
3508,3508,2026-04-14,PCB Damage,14,Pass
3509,3509,2026-04-14,Component Misplacement,9,Pass
3510,3510,2026-04-14,Solder Defect,14,Pass
3511,3511,2026-04-15,Solder Defect,13,Pass
3512,3512,2026-04-15,PCB Damage,6,Pass
3513,3513,2026-04-15,PCB Damage,2,Pass
3514,3514,2026-04-15,PCB Damage,27,Fail
3515,3515,2026-04-15,Overheating,13,Pass
3516,3516,2026-04-15,Overheating,12,Pass
3517,3517,2026-04-15,Overheating,12,Pass
3518,3518,2026-04-15,Component Misplacement,3,Pass
3519,3519,2026-04-15,Overheating,3,Pass
3520,3520,2026-04-15,PCB Damage,7,Pass
3521,3521,2026-04-15,Component Misplacement,5,Pass
3522,3522,2026-04-15,Component Misplacement,5,Pass
3523,3523,2026-04-15,Missing Component,11,Pass
3524,3524,2026-04-15,PCB Damage,10,Pass
3525,3525,2026-04-15,Missing Component,4,Pass
3526,3526,2026-04-16,Missing Component,2,Pass
3527,3527,2026-04-16,Component Misplacement,5,Pass
3528,3528,2026-04-16,PCB Damage,16,Fail
3529,3529,2026-04-16,Overheating,12,Pass
3530,3530,2026-04-16,PCB Damage,3,Pass
3531,3531,2026-04-16,Overheating,8,Pass
3532,3532,2026-04-16,Component Misplacement,16,Fail
3533,3533,2026-04-16,PCB Damage,16,Fail
3534,3534,2026-04-16,Overheating,2,Pass
3535,3535,2026-04-16,PCB Damage,18,Fail
3536,3536,2026-04-16,Missing Component,10,Pass
3537,3537,2026-04-16,PCB Damage,3,Pass
3538,3538,2026-04-16,Component Misplacement,3,Pass
3539,3539,2026-04-16,Overheating,5,Pass
3540,3540,2026-04-16,Solder Defect,15,Fail
3541,3541,2026-04-17,Component Misplacement,8,Pass
3542,3542,2026-04-17,Missing Component,3,Pass
3543,3543,2026-04-17,Overheating,13,Pass
3544,3544,2026-04-17,Missing Component,16,Fail
3545,3545,2026-04-17,Component Misplacement,9,Pass
3546,3546,2026-04-17,Component Misplacement,16,Fail
3547,3547,2026-04-17,Component Misplacement,3,Pass
3548,3548,2026-04-17,Component Misplacement,7,Pass
3549,3549,2026-04-17,Overheating,11,Pass
3550,3550,2026-04-17,PCB Damage,15,Fail
3551,3551,2026-04-17,Component Misplacement,14,Pass
3552,3552,2026-04-17,Missing Component,21,Fail
3553,3553,2026-04-17,Overheating,6,Pass
3554,3554,2026-04-17,PCB Damage,7,Pass
3555,3555,2026-04-17,Solder Defect,8,Pass
3556,3556,2026-04-18,Solder Defect,9,Pass
3557,3557,2026-04-18,Component Misplacement,4,Pass
3558,3558,2026-04-18,PCB Damage,24,Fail
3559,3559,2026-04-18,Solder Defect,18,Fail
3560,3560,2026-04-18,Component Misplacement,4,Pass
3561,3561,2026-04-18,Missing Component,16,Fail
3562,3562,2026-04-18,Missing Component,8,Pass
3563,3563,2026-04-18,Solder Defect,14,Pass
3564,3564,2026-04-18,Solder Defect,8,Pass
3565,3565,2026-04-18,Solder Defect,16,Fail
3566,3566,2026-04-18,Component Misplacement,24,Fail
3567,3567,2026-04-18,Missing Component,26,Fail
3568,3568,2026-04-18,Solder Defect,8,Pass
3569,3569,2026-04-18,PCB Damage,16,Fail
3570,3570,2026-04-18,Overheating,8,Pass
3571,3571,2026-04-19,Overheating,8,Pass
3572,3572,2026-04-19,Missing Component,16,Fail
3573,3573,2026-04-19,Solder Defect,14,Pass
3574,3574,2026-04-19,Missing Component,4,Pass
3575,3575,2026-04-19,Solder Defect,6,Pass
3576,3576,2026-04-19,Missing Component,23,Fail
3577,3577,2026-04-19,Overheating,8,Pass
3578,3578,2026-04-19,PCB Damage,3,Pass
3579,3579,2026-04-19,Solder Defect,22,Fail
3580,3580,2026-04-19,Component Misplacement,8,Pass
3581,3581,2026-04-19,Overheating,10,Pass
3582,3582,2026-04-19,Component Misplacement,8,Pass
3583,3583,2026-04-19,Component Misplacement,15,Fail
3584,3584,2026-04-19,Overheating,6,Pass
3585,3585,2026-04-19,PCB Damage,5,Pass
3586,3586,2026-04-20,Component Misplacement,14,Pass
3587,3587,2026-04-20,Component Misplacement,18,Fail
3588,3588,2026-04-20,Component Misplacement,10,Pass
3589,3589,2026-04-20,Solder Defect,10,Pass
3590,3590,2026-04-20,PCB Damage,9,Pass
3591,3591,2026-04-20,Solder Defect,8,Pass
3592,3592,2026-04-20,Solder Defect,4,Pass
3593,3593,2026-04-20,Component Misplacement,11,Pass
3594,3594,2026-04-20,Component Misplacement,14,Pass
3595,3595,2026-04-20,Component Misplacement,16,Fail
3596,3596,2026-04-20,PCB Damage,23,Fail
3597,3597,2026-04-20,Missing Component,4,Pass
3598,3598,2026-04-20,Missing Component,8,Pass
3599,3599,2026-04-20,Component Misplacement,22,Fail
3600,3600,2026-04-20,Overheating,25,Fail
3601,3601,2026-04-21,Overheating,23,Fail
3602,3602,2026-04-21,Solder Defect,17,Fail
3603,3603,2026-04-21,Component Misplacement,14,Pass
3604,3604,2026-04-21,Component Misplacement,13,Pass
3605,3605,2026-04-21,Missing Component,11,Pass
3606,3606,2026-04-21,Missing Component,12,Pass
3607,3607,2026-04-21,PCB Damage,10,Pass
3608,3608,2026-04-21,Overheating,6,Pass
3609,3609,2026-04-21,PCB Damage,9,Pass
3610,3610,2026-04-21,Component Misplacement,12,Pass
3611,3611,2026-04-21,PCB Damage,5,Pass
3612,3612,2026-04-21,Missing Component,1,Pass
3613,3613,2026-04-21,Missing Component,21,Fail
3614,3614,2026-04-21,Solder Defect,10,Pass
3615,3615,2026-04-21,Solder Defect,8,Pass
3616,3616,2026-04-22,Component Misplacement,4,Pass
3617,3617,2026-04-22,Missing Component,9,Pass
3618,3618,2026-04-22,PCB Damage,7,Pass
3619,3619,2026-04-22,Missing Component,18,Fail
3620,3620,2026-04-22,Overheating,5,Pass
3621,3621,2026-04-22,Solder Defect,9,Pass
3622,3622,2026-04-22,Solder Defect,3,Pass
3623,3623,2026-04-22,Missing Component,5,Pass
3624,3624,2026-04-22,Missing Component,17,Fail
3625,3625,2026-04-22,Component Misplacement,14,Pass
3626,3626,2026-04-22,Component Misplacement,13,Pass
3627,3627,2026-04-22,Missing Component,14,Pass
3628,3628,2026-04-22,Overheating,3,Pass
3629,3629,2026-04-22,Overheating,9,Pass
3630,3630,2026-04-22,PCB Damage,7,Pass
3631,3631,2026-04-23,Overheating,11,Pass
3632,3632,2026-04-23,PCB Damage,7,Pass
3633,3633,2026-04-23,Missing Component,14,Pass
3634,3634,2026-04-23,Overheating,5,Pass
3635,3635,2026-04-23,Overheating,7,Pass
3636,3636,2026-04-23,PCB Damage,21,Fail
3637,3637,2026-04-23,Solder Defect,3,Pass
3638,3638,2026-04-23,Missing Component,23,Fail
3639,3639,2026-04-23,PCB Damage,13,Pass
3640,3640,2026-04-23,PCB Damage,13,Pass
3641,3641,2026-04-23,Component Misplacement,6,Pass
3642,3642,2026-04-23,Component Misplacement,5,Pass
3643,3643,2026-04-23,Overheating,11,Pass
3644,3644,2026-04-23,Component Misplacement,3,Pass
3645,3645,2026-04-23,Missing Component,24,Fail
3646,3646,2026-04-24,Overheating,5,Pass
3647,3647,2026-04-24,Overheating,6,Pass
3648,3648,2026-04-24,Missing Component,3,Pass
3649,3649,2026-04-24,PCB Damage,4,Pass
3650,3650,2026-04-24,Missing Component,15,Fail
3651,3651,2026-04-24,PCB Damage,11,Pass
3652,3652,2026-04-24,PCB Damage,12,Pass
3653,3653,2026-04-24,PCB Damage,8,Pass
3654,3654,2026-04-24,Solder Defect,13,Pass
3655,3655,2026-04-24,Missing Component,4,Pass
3656,3656,2026-04-24,Component Misplacement,21,Fail
3657,3657,2026-04-24,Missing Component,8,Pass
3658,3658,2026-04-24,Missing Component,4,Pass
3659,3659,2026-04-24,Solder Defect,5,Pass
3660,3660,2026-04-24,Missing Component,12,Pass
3661,3661,2026-04-25,Component Misplacement,4,Pass
3662,3662,2026-04-25,Overheating,12,Pass
3663,3663,2026-04-25,Component Misplacement,8,Pass
3664,3664,2026-04-25,Missing Component,4,Pass
3665,3665,2026-04-25,Missing Component,3,Pass
3666,3666,2026-04-25,PCB Damage,10,Pass
3667,3667,2026-04-25,PCB Damage,5,Pass
3668,3668,2026-04-25,Solder Defect,9,Pass
3669,3669,2026-04-25,Solder Defect,6,Pass
3670,3670,2026-04-25,PCB Damage,24,Fail
3671,3671,2026-04-25,Missing Component,6,Pass
3672,3672,2026-04-25,Missing Component,6,Pass
3673,3673,2026-04-25,Component Misplacement,9,Pass
3674,3674,2026-04-25,PCB Damage,22,Fail
3675,3675,2026-04-25,Overheating,4,Pass
3676,3676,2026-04-26,Solder Defect,15,Fail
3677,3677,2026-04-26,Overheating,18,Fail
3678,3678,2026-04-26,PCB Damage,9,Pass
3679,3679,2026-04-26,Missing Component,6,Pass
3680,3680,2026-04-26,Missing Component,23,Fail
3681,3681,2026-04-26,Solder Defect,13,Pass
3682,3682,2026-04-26,Overheating,18,Fail
3683,3683,2026-04-26,PCB Damage,2,Pass
3684,3684,2026-04-26,Missing Component,9,Pass
3685,3685,2026-04-26,Solder Defect,12,Pass
3686,3686,2026-04-26,PCB Damage,18,Fail
3687,3687,2026-04-26,Component Misplacement,8,Pass
3688,3688,2026-04-26,Component Misplacement,3,Pass
3689,3689,2026-04-26,Missing Component,6,Pass
3690,3690,2026-04-26,Solder Defect,10,Pass
3691,3691,2026-04-27,Component Misplacement,2,Pass
3692,3692,2026-04-27,Overheating,17,Fail
3693,3693,2026-04-27,Component Misplacement,11,Pass
3694,3694,2026-04-27,Missing Component,15,Fail
3695,3695,2026-04-27,Solder Defect,5,Pass
3696,3696,2026-04-27,Component Misplacement,12,Pass
3697,3697,2026-04-27,Missing Component,2,Pass
3698,3698,2026-04-27,Component Misplacement,12,Pass
3699,3699,2026-04-27,Solder Defect,17,Fail
3700,3700,2026-04-27,Overheating,19,Fail
3701,3701,2026-04-27,PCB Damage,21,Fail
3702,3702,2026-04-27,Component Misplacement,11,Pass
3703,3703,2026-04-27,Solder Defect,13,Pass
3704,3704,2026-04-27,PCB Damage,13,Pass
3705,3705,2026-04-27,Missing Component,4,Pass
3706,3706,2026-04-28,Solder Defect,7,Pass
3707,3707,2026-04-28,Component Misplacement,22,Fail
3708,3708,2026-04-28,Missing Component,3,Pass
3709,3709,2026-04-28,Solder Defect,6,Pass
3710,3710,2026-04-28,Solder Defect,11,Pass
3711,3711,2026-04-28,Overheating,3,Pass
3712,3712,2026-04-28,Overheating,2,Pass
3713,3713,2026-04-28,Overheating,7,Pass
3714,3714,2026-04-28,Solder Defect,5,Pass
3715,3715,2026-04-28,Overheating,9,Pass
3716,3716,2026-04-28,PCB Damage,9,Pass
3717,3717,2026-04-28,PCB Damage,6,Pass
3718,3718,2026-04-28,Missing Component,7,Pass
3719,3719,2026-04-28,Component Misplacement,18,Fail
3720,3720,2026-04-28,Solder Defect,13,Pass
3721,3721,2026-04-29,Overheating,11,Pass
3722,3722,2026-04-29,Overheating,13,Pass
3723,3723,2026-04-29,PCB Damage,12,Pass
3724,3724,2026-04-29,Component Misplacement,22,Fail
3725,3725,2026-04-29,Solder Defect,17,Fail
3726,3726,2026-04-29,Component Misplacement,9,Pass
3727,3727,2026-04-29,PCB Damage,10,Pass
3728,3728,2026-04-29,Solder Defect,2,Pass
3729,3729,2026-04-29,PCB Damage,7,Pass
3730,3730,2026-04-29,Component Misplacement,12,Pass
3731,3731,2026-04-29,Overheating,14,Pass
3732,3732,2026-04-29,Overheating,14,Pass
3733,3733,2026-04-29,Overheating,2,Pass
3734,3734,2026-04-29,Overheating,4,Pass
3735,3735,2026-04-29,Component Misplacement,8,Pass
3736,3736,2026-04-30,PCB Damage,13,Pass
3737,3737,2026-04-30,Component Misplacement,6,Pass
3738,3738,2026-04-30,PCB Damage,3,Pass
3739,3739,2026-04-30,Component Misplacement,16,Fail
3740,3740,2026-04-30,Missing Component,5,Pass
3741,3741,2026-04-30,Solder Defect,4,Pass
3742,3742,2026-04-30,Component Misplacement,2,Pass
3743,3743,2026-04-30,PCB Damage,5,Pass
3744,3744,2026-04-30,PCB Damage,22,Fail
3745,3745,2026-04-30,Missing Component,3,Pass
3746,3746,2026-04-30,Missing Component,16,Fail
3747,3747,2026-04-30,Overheating,9,Pass
3748,3748,2026-04-30,Missing Component,7,Pass
3749,3749,2026-04-30,Overheating,10,Pass
3750,3750,2026-04-30,Overheating,7,Pass
3751,3751,2026-05-01,Missing Component,18,Fail
3752,3752,2026-05-01,Missing Component,23,Fail
3753,3753,2026-05-01,Missing Component,12,Pass
